,dt_iso,lat,lon,temp,dew_point,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,weather_description,Dhi,Dni,Ghi
15364,2012-04-01 04:00:00+10:00,-32.951195,151.715443,287.15,286.36,1020,95,3.6,320,,0,sky is clear,0,0,0
15365,2012-04-01 05:00:00+10:00,-32.951195,151.715443,286.51,285.73,1020,95,1.54,292,,0,sky is clear,0,0,0
15366,2012-04-01 06:00:00+10:00,-32.951195,151.715443,286.41,285.94,1021,97,5.1,310,,0,sky is clear,0,0,0
15367,2012-04-01 07:00:00+10:00,-32.951195,151.715443,286.62,285.01,1018,90,5.1,310,,0,sky is clear,32,106,46
15368,2012-04-01 08:00:00+10:00,-32.951195,151.715443,292.53,288.99,1018,80,1.39,303,,1,sky is clear,111,322,206
15369,2012-04-01 09:00:00+10:00,-32.951195,151.715443,292.19,287.66,1019,75,0.0,0,,1,sky is clear,100,679,431
15370,2012-04-01 10:00:00+10:00,-32.951195,151.715443,292.56,288.02,1018,75,0.0,0,,1,sky is clear,65,905,633
15371,2012-04-01 11:00:00+10:00,-32.951195,151.715443,295.77,288.37,1018,63,0.65,60,,7,sky is clear,89,896,746
15372,2012-04-01 12:00:00+10:00,-32.951195,151.715443,298.71,286.9,1017,48,2.1,30,,6,sky is clear,75,945,820
15373,2012-04-01 13:00:00+10:00,-32.951195,151.715443,298.73,286.92,1017,48,2.1,30,,6,sky is clear,73,949,818
15374,2012-04-01 14:00:00+10:00,-32.951195,151.715443,297.57,288.78,1016,58,2.28,107,,24,few clouds,71,934,749
15375,2012-04-01 15:00:00+10:00,-32.951195,151.715443,298.67,288.1,1016,52,0.0,0,,36,scattered clouds,66,898,620
15376,2012-04-01 16:00:00+10:00,-32.951195,151.715443,298.54,287.98,1016,52,0.0,0,,85,overcast clouds,72,770,432
15377,2012-04-01 17:00:00+10:00,-32.951195,151.715443,294.86,290.24,1016,75,2.42,99,,95,overcast clouds,108,46,124
15378,2012-04-01 18:00:00+10:00,-32.951195,151.715443,294.63,291.62,1017,83,4.6,130,,99,overcast clouds,22,0,22
15379,2012-04-01 19:00:00+10:00,-32.951195,151.715443,293.71,291.29,1018,86,4.6,130,,96,overcast clouds,0,0,0
15380,2012-04-01 20:00:00+10:00,-32.951195,151.715443,292.29,289.89,1018,86,1.35,153,,100,overcast clouds,0,0,0
15381,2012-04-01 21:00:00+10:00,-32.951195,151.715443,292.36,288.43,1019,78,6.7,210,0.12,76,light rain,0,0,0
15382,2012-04-01 22:00:00+10:00,-32.951195,151.715443,292.57,288.84,1021,79,6.7,210,0.22,69,light rain,0,0,0
15383,2012-04-01 23:00:00+10:00,-32.951195,151.715443,292.25,288.33,1021,78,1.18,103,0.11,78,light rain,0,0,0
15384,2012-04-02 00:00:00+10:00,-32.951195,151.715443,291.57,287.86,1020,79,2.1,310,0.53,49,light rain,0,0,0
15385,2012-04-02 01:00:00+10:00,-32.951195,151.715443,291.58,287.87,1020,79,2.1,310,,53,broken clouds,0,0,0
15386,2012-04-02 02:00:00+10:00,-32.951195,151.715443,291.33,288.21,1019,82,1.47,305,,21,few clouds,0,0,0
15387,2012-04-02 03:00:00+10:00,-32.951195,151.715443,290.4,287.49,1019,83,3.1,290,,3,sky is clear,0,0,0
15388,2012-04-02 04:00:00+10:00,-32.951195,151.715443,290.11,287.21,1019,83,3.1,290,,0,sky is clear,0,0,0
15389,2012-04-02 05:00:00+10:00,-32.951195,151.715443,289.87,287.87,1019,88,2.08,237,,7,sky is clear,0,0,0
15390,2012-04-02 06:00:00+10:00,-32.951195,151.715443,289.64,287.82,1019,89,3.1,320,,9,sky is clear,0,0,0
15391,2012-04-02 07:00:00+10:00,-32.951195,151.715443,290.17,287.81,1020,86,3.1,320,,10,sky is clear,33,0,33
15392,2012-04-02 08:00:00+10:00,-32.951195,151.715443,292.91,290.13,1021,84,1.62,213,,15,few clouds,135,122,174
15393,2012-04-02 09:00:00+10:00,-32.951195,151.715443,293.29,289.93,1021,81,0.0,0,,90,overcast clouds,171,4,172
15394,2012-04-02 10:00:00+10:00,-32.951195,151.715443,293.48,289.72,1021,79,0.0,0,,90,overcast clouds,180,0,180
15395,2012-04-02 11:00:00+10:00,-32.951195,151.715443,297.35,291.98,1020,72,2.89,141,,49,scattered clouds,339,199,489
15396,2012-04-02 12:00:00+10:00,-32.951195,151.715443,297.04,291.24,1019,70,2.6,90,0.1,62,light rain,272,519,679
15397,2012-04-02 13:00:00+10:00,-32.951195,151.715443,297.22,291.41,1019,70,2.6,90,,40,scattered clouds,191,694,733
15398,2012-04-02 14:00:00+10:00,-32.951195,151.715443,296.97,291.4,1018,71,1.89,122,,52,broken clouds,155,733,685
15399,2012-04-02 15:00:00+10:00,-32.951195,151.715443,297.13,290.39,1018,66,1.0,140,,20,few clouds,80,851,599
15400,2012-04-02 16:00:00+10:00,-32.951195,151.715443,297.15,290.41,1018,66,1.0,140,0.68,20,light rain,63,797,426
15401,2012-04-02 17:00:00+10:00,-32.951195,151.715443,295.25,290.19,1018,73,2.21,104,,20,few clouds,49,636,221
15402,2012-04-02 18:00:00+10:00,-32.951195,151.715443,294.26,290.07,1018,77,2.6,130,,14,few clouds,16,199,39
15403,2012-04-02 19:00:00+10:00,-32.951195,151.715443,293.67,289.7,1018,78,2.6,130,,18,few clouds,0,0,0
15404,2012-04-02 20:00:00+10:00,-32.951195,151.715443,291.67,288.73,1019,83,1.84,56,,8,sky is clear,0,0,0
15405,2012-04-02 21:00:00+10:00,-32.951195,151.715443,291.26,288.88,1019,86,2.1,360,,4,sky is clear,0,0,0
15406,2012-04-02 22:00:00+10:00,-32.951195,151.715443,290.16,288.16,1019,88,1.26,23,,4,sky is clear,0,0,0
15407,2012-04-02 23:00:00+10:00,-32.951195,151.715443,290.0,288.18,1019,89,1.09,24,,3,sky is clear,0,0,0
15408,2012-04-03 00:00:00+10:00,-32.951195,151.715443,289.93,288.11,1018,89,2.6,310,,0,sky is clear,0,0,0
15409,2012-04-03 01:00:00+10:00,-32.951195,151.715443,289.52,287.88,1018,90,2.6,310,,0,sky is clear,0,0,0
15410,2012-04-03 02:00:00+10:00,-32.951195,151.715443,289.33,288.03,1018,92,0.88,271,,5,sky is clear,0,0,0
15411,2012-04-03 03:00:00+10:00,-32.951195,151.715443,288.78,287.32,1018,91,3.1,310,,59,broken clouds,0,0,0
15412,2012-04-03 04:00:00+10:00,-32.951195,151.715443,288.73,287.44,1018,92,3.1,310,,80,broken clouds,0,0,0
15413,2012-04-03 05:00:00+10:00,-32.951195,151.715443,288.56,287.6,1018,94,1.64,287,,100,overcast clouds,0,0,0
15414,2012-04-03 06:00:00+10:00,-32.951195,151.715443,288.22,287.43,1018,95,3.6,310,,100,overcast clouds,0,0,0
15415,2012-04-03 07:00:00+10:00,-32.951195,151.715443,288.69,287.73,1019,94,3.6,310,,97,overcast clouds,36,3,36
15416,2012-04-03 08:00:00+10:00,-32.951195,151.715443,293.05,290.45,1020,85,2.37,285,,94,overcast clouds,143,76,166
15417,2012-04-03 09:00:00+10:00,-32.951195,151.715443,293.23,289.87,1019,81,0.0,0,,40,scattered clouds,162,450,382
15418,2012-04-03 10:00:00+10:00,-32.951195,151.715443,294.16,290.78,1019,81,0.0,0,,40,scattered clouds,74,886,624
15419,2012-04-03 11:00:00+10:00,-32.951195,151.715443,298.74,290.4,1019,60,1.8,306,,41,scattered clouds,106,863,732
15420,2012-04-03 12:00:00+10:00,-32.951195,151.715443,299.83,290.61,1018,57,4.1,80,,21,few clouds,175,741,753
15421,2012-04-03 13:00:00+10:00,-32.951195,151.715443,298.72,292.14,1018,67,4.1,80,,5,sky is clear,248,577,697
15422,2012-04-03 14:00:00+10:00,-32.951195,151.715443,298.59,294.05,1017,76,1.79,107,,0,sky is clear,166,716,677
15423,2012-04-03 15:00:00+10:00,-32.951195,151.715443,298.41,292.55,1018,70,1.0,40,,20,few clouds,67,884,603
15424,2012-04-03 16:00:00+10:00,-32.951195,151.715443,298.31,292.22,1017,69,1.0,40,,20,few clouds,70,756,416
15425,2012-04-03 17:00:00+10:00,-32.951195,151.715443,296.27,291.81,1017,76,3.21,78,,68,broken clouds,109,61,130
15426,2012-04-03 18:00:00+10:00,-32.951195,151.715443,295.05,291.45,1018,80,6.7,70,,98,overcast clouds,20,0,20
15427,2012-04-03 19:00:00+10:00,-32.951195,151.715443,294.89,291.88,1018,83,6.7,70,,99,overcast clouds,0,0,0
15428,2012-04-03 20:00:00+10:00,-32.951195,151.715443,294.33,292.08,1018,87,3.39,58,,96,overcast clouds,0,0,0
15429,2012-04-03 21:00:00+10:00,-32.951195,151.715443,293.29,291.6,1019,90,4.1,40,,91,overcast clouds,0,0,0
15430,2012-04-03 22:00:00+10:00,-32.951195,151.715443,293.25,291.74,1019,91,4.1,40,,80,broken clouds,0,0,0
15431,2012-04-03 23:00:00+10:00,-32.951195,151.715443,292.88,291.37,1019,91,3.14,47,,22,few clouds,0,0,0
15432,2012-04-04 00:00:00+10:00,-32.951195,151.715443,292.08,290.58,1019,91,4.1,40,,2,sky is clear,0,0,0
15433,2012-04-04 01:00:00+10:00,-32.951195,151.715443,291.75,290.25,1019,91,4.1,40,,2,sky is clear,0,0,0
15434,2012-04-04 02:00:00+10:00,-32.951195,151.715443,291.15,289.83,1018,92,2.84,45,,0,sky is clear,0,0,0
15435,2012-04-04 03:00:00+10:00,-32.951195,151.715443,290.67,289.19,1018,91,3.6,20,,0,sky is clear,0,0,0
15436,2012-04-04 04:00:00+10:00,-32.951195,151.715443,290.31,288.83,1018,91,3.6,20,,0,sky is clear,0,0,0
15437,2012-04-04 05:00:00+10:00,-32.951195,151.715443,290.28,289.31,1019,94,2.37,48,,3,sky is clear,0,0,0
15438,2012-04-04 06:00:00+10:00,-32.951195,151.715443,290.15,289.34,1019,95,2.1,20,,8,sky is clear,0,0,0
15439,2012-04-04 07:00:00+10:00,-32.951195,151.715443,290.54,289.73,1020,95,2.1,20,,56,broken clouds,30,65,38
15440,2012-04-04 08:00:00+10:00,-32.951195,151.715443,295.57,292.35,1021,82,1.44,56,,0,sky is clear,116,239,184
15441,2012-04-04 09:00:00+10:00,-32.951195,151.715443,295.37,291.35,1021,78,0.0,0,,1,sky is clear,151,467,375
15442,2012-04-04 10:00:00+10:00,-32.951195,151.715443,295.75,291.31,1021,76,0.0,0,,1,sky is clear,75,852,602
15443,2012-04-04 11:00:00+10:00,-32.951195,151.715443,298.5,293.09,1021,72,3.75,68,,2,sky is clear,121,799,697
15444,2012-04-04 12:00:00+10:00,-32.951195,151.715443,298.55,292.91,1021,71,6.2,100,,1,sky is clear,88,891,780
15445,2012-04-04 13:00:00+10:00,-32.951195,151.715443,298.4,292.54,1020,70,6.2,100,,0,sky is clear,167,721,725
15446,2012-04-04 14:00:00+10:00,-32.951195,151.715443,298.47,293.06,1019,72,4.38,82,,0,sky is clear,167,687,655
15447,2012-04-04 15:00:00+10:00,-32.951195,151.715443,297.97,291.43,1019,67,3.1,230,,0,sky is clear,69,859,585
15448,2012-04-04 16:00:00+10:00,-32.951195,151.715443,297.88,291.34,1020,67,3.1,230,,0,sky is clear,59,791,412
15449,2012-04-04 17:00:00+10:00,-32.951195,151.715443,295.73,291.5,1020,77,4.04,86,,1,sky is clear,44,642,211
15450,2012-04-04 18:00:00+10:00,-32.951195,151.715443,295.07,291.26,1020,79,7.7,70,,4,sky is clear,13,188,34
15451,2012-04-04 19:00:00+10:00,-32.951195,151.715443,294.92,291.32,1021,80,7.7,70,,6,sky is clear,0,0,0
15452,2012-04-04 20:00:00+10:00,-32.951195,151.715443,294.17,290.98,1021,82,3.87,79,,4,sky is clear,0,0,0
15453,2012-04-04 21:00:00+10:00,-32.951195,151.715443,293.42,290.25,1022,82,5.7,60,,4,sky is clear,0,0,0
15454,2012-04-04 22:00:00+10:00,-32.951195,151.715443,293.06,289.9,1022,82,5.7,60,,0,sky is clear,0,0,0
15455,2012-04-04 23:00:00+10:00,-32.951195,151.715443,292.69,289.34,1022,81,3.48,62,,1,sky is clear,0,0,0
15456,2012-04-05 00:00:00+10:00,-32.951195,151.715443,292.22,288.89,1022,81,6.7,70,,1,sky is clear,0,0,0
15457,2012-04-05 01:00:00+10:00,-32.951195,151.715443,292.0,288.28,1022,79,6.7,70,,3,sky is clear,0,0,0
15458,2012-04-05 02:00:00+10:00,-32.951195,151.715443,291.58,287.87,1022,79,3.35,65,,6,sky is clear,0,0,0
15459,2012-04-05 03:00:00+10:00,-32.951195,151.715443,291.51,287.21,1022,76,4.6,60,,11,few clouds,0,0,0
15460,2012-04-05 04:00:00+10:00,-32.951195,151.715443,291.29,287.2,1022,77,4.6,60,,6,sky is clear,0,0,0
15461,2012-04-05 05:00:00+10:00,-32.951195,151.715443,290.79,288.06,1022,84,3.05,61,,10,sky is clear,0,0,0
15462,2012-04-05 06:00:00+10:00,-32.951195,151.715443,291.39,289.01,1023,86,1.5,40,,7,sky is clear,0,0,0
15463,2012-04-05 07:00:00+10:00,-32.951195,151.715443,292.01,289.98,1024,88,1.5,40,,5,sky is clear,28,81,39
15464,2012-04-05 08:00:00+10:00,-32.951195,151.715443,296.18,290.86,1024,72,1.88,66,,15,few clouds,115,244,184
15465,2012-04-05 09:00:00+10:00,-32.951195,151.715443,296.47,289.28,1024,64,1.5,40,,11,few clouds,164,420,364
15466,2012-04-05 10:00:00+10:00,-32.951195,151.715443,296.71,289.51,1024,64,1.5,40,,22,few clouds,75,855,602
15467,2012-04-05 11:00:00+10:00,-32.951195,151.715443,297.82,291.29,1024,67,3.55,81,,23,few clouds,86,883,721
15468,2012-04-05 12:00:00+10:00,-32.951195,151.715443,297.65,291.12,1023,67,6.2,100,,22,few clouds,114,845,767
15469,2012-04-05 13:00:00+10:00,-32.951195,151.715443,297.49,290.97,1023,67,6.2,100,,11,few clouds,76,923,785
15470,2012-04-05 14:00:00+10:00,-32.951195,151.715443,297.56,291.04,1022,67,4.3,91,,13,few clouds,69,914,716
15471,2012-04-05 15:00:00+10:00,-32.951195,151.715443,297.25,289.52,1022,62,2.6,140,,11,few clouds,64,877,587
15472,2012-04-05 16:00:00+10:00,-32.951195,151.715443,297.17,289.44,1022,62,2.6,140,,4,sky is clear,57,802,411
15473,2012-04-05 17:00:00+10:00,-32.951195,151.715443,295.2,288.79,1023,67,4.52,91,,1,sky is clear,43,645,208
15474,2012-04-05 18:00:00+10:00,-32.951195,151.715443,294.47,289.65,1023,74,7.2,80,,0,sky is clear,13,178,32
15475,2012-04-05 19:00:00+10:00,-32.951195,151.715443,294.25,289.65,1024,75,7.2,80,,0,sky is clear,0,0,0
15476,2012-04-05 20:00:00+10:00,-32.951195,151.715443,291.98,287.87,1024,77,3.77,81,,3,sky is clear,0,0,0
15477,2012-04-05 21:00:00+10:00,-32.951195,151.715443,292.27,288.35,1025,78,4.1,60,,3,sky is clear,0,0,0
15478,2012-04-05 22:00:00+10:00,-32.951195,151.715443,292.08,287.55,1025,75,4.1,60,,4,sky is clear,0,0,0
15479,2012-04-05 23:00:00+10:00,-32.951195,151.715443,289.0,286.3,1022,84,3.07,69,,9,sky is clear,0,0,0
15480,2012-04-06 00:00:00+10:00,-32.951195,151.715443,291.15,285.82,1024,71,6.7,80,,16,few clouds,0,0,0
15481,2012-04-06 01:00:00+10:00,-32.951195,151.715443,290.93,285.61,1024,71,6.7,80,,15,few clouds,0,0,0
15482,2012-04-06 02:00:00+10:00,-32.951195,151.715443,287.05,284.75,1021,86,2.64,62,,20,few clouds,0,0,0
15483,2012-04-06 03:00:00+10:00,-32.951195,151.715443,289.54,286.08,1023,80,2.1,30,,8,sky is clear,0,0,0
15484,2012-04-06 04:00:00+10:00,-32.951195,151.715443,289.5,286.24,1024,81,2.1,30,,17,few clouds,0,0,0
15485,2012-04-06 05:00:00+10:00,-32.951195,151.715443,288.34,286.02,1024,86,2.34,62,,20,few clouds,0,0,0
15486,2012-04-06 06:00:00+10:00,-32.951195,151.715443,288.82,287.01,1024,89,2.1,290,,12,few clouds,0,0,0
15487,2012-04-06 07:00:00+10:00,-32.951195,151.715443,289.02,286.68,1024,86,2.1,290,,8,sky is clear,28,74,38
15488,2012-04-06 08:00:00+10:00,-32.951195,151.715443,293.17,290.2,1025,83,0.76,352,,15,few clouds,86,424,208
15489,2012-04-06 09:00:00+10:00,-32.951195,151.715443,295.72,289.05,1025,66,0.5,360,,8,sky is clear,142,521,384
15490,2012-04-06 10:00:00+10:00,-32.951195,151.715443,296.19,288.77,1025,63,0.5,360,,19,few clouds,70,879,608
15491,2012-04-06 11:00:00+10:00,-32.951195,151.715443,297.38,289.89,1024,63,2.88,61,,11,few clouds,68,932,736
15492,2012-04-06 12:00:00+10:00,-32.951195,151.715443,297.58,289.83,1023,62,4.6,110,,7,sky is clear,147,787,751
15493,2012-04-06 13:00:00+10:00,-32.951195,151.715443,297.6,289.59,1022,61,4.6,110,,2,sky is clear,277,498,658
15494,2012-04-06 14:00:00+10:00,-32.951195,151.715443,297.61,290.61,1021,65,3.47,70,,0,sky is clear,241,525,609
15495,2012-04-06 15:00:00+10:00,-32.951195,151.715443,297.08,289.11,1021,61,1.0,140,,0,sky is clear,84,839,578
15496,2012-04-06 16:00:00+10:00,-32.951195,151.715443,297.02,289.55,1020,63,1.0,140,,0,sky is clear,54,823,413
15497,2012-04-06 17:00:00+10:00,-32.951195,151.715443,295.11,290.05,1020,73,4.05,74,,0,sky is clear,41,664,207
15498,2012-04-06 18:00:00+10:00,-32.951195,151.715443,294.11,289.09,1021,73,7.7,60,,0,sky is clear,12,180,31
15499,2012-04-06 19:00:00+10:00,-32.951195,151.715443,293.68,288.68,1021,73,7.7,60,,0,sky is clear,0,0,0
15500,2012-04-06 20:00:00+10:00,-32.951195,151.715443,292.93,288.58,1021,76,4.47,45,,0,sky is clear,0,0,0
15501,2012-04-06 21:00:00+10:00,-32.951195,151.715443,292.06,287.54,1021,75,6.2,40,,0,sky is clear,0,0,0
15502,2012-04-06 22:00:00+10:00,-32.951195,151.715443,291.79,287.48,1021,76,6.2,40,,0,sky is clear,0,0,0
15503,2012-04-06 23:00:00+10:00,-32.951195,151.715443,290.97,287.28,1020,79,4.05,30,,41,scattered clouds,0,0,0
15504,2012-04-07 00:00:00+10:00,-32.951195,151.715443,290.36,286.49,1019,78,4.6,20,,99,overcast clouds,0,0,0
15505,2012-04-07 01:00:00+10:00,-32.951195,151.715443,290.34,286.47,1019,78,4.6,20,,91,overcast clouds,0,0,0
15506,2012-04-07 02:00:00+10:00,-32.951195,151.715443,289.67,286.4,1019,81,2.8,0,,93,overcast clouds,0,0,0
15507,2012-04-07 03:00:00+10:00,-32.951195,151.715443,289.05,286.71,1018,86,4.6,10,,100,overcast clouds,0,0,0
15508,2012-04-07 04:00:00+10:00,-32.951195,151.715443,288.74,286.41,1018,86,4.6,10,,100,overcast clouds,0,0,0
15509,2012-04-07 05:00:00+10:00,-32.951195,151.715443,288.62,286.82,1018,89,2.65,337,,98,overcast clouds,0,0,0
15510,2012-04-07 06:00:00+10:00,-32.951195,151.715443,288.98,287.51,1018,91,6.7,330,,93,overcast clouds,0,0,0
15511,2012-04-07 07:00:00+10:00,-32.951195,151.715443,289.23,287.76,1018,91,6.7,330,,97,overcast clouds,16,0,16
15512,2012-04-07 08:00:00+10:00,-32.951195,151.715443,292.17,289.78,1019,86,3.05,311,,96,overcast clouds,97,0,97
15513,2012-04-07 09:00:00+10:00,-32.951195,151.715443,293.91,288.68,1019,72,1.0,330,,75,broken clouds,196,247,318
15514,2012-04-07 10:00:00+10:00,-32.951195,151.715443,294.28,289.04,1019,72,1.0,330,,75,broken clouds,192,536,516
15515,2012-04-07 11:00:00+10:00,-32.951195,151.715443,300.73,291.45,1019,57,2.7,295,,50,scattered clouds,211,589,631
15516,2012-04-07 12:00:00+10:00,-32.951195,151.715443,301.12,290.36,1018,52,5.7,310,,11,few clouds,227,601,685
15517,2012-04-07 13:00:00+10:00,-32.951195,151.715443,301.36,289.64,1018,49,5.7,310,,35,scattered clouds,194,675,706
15518,2012-04-07 14:00:00+10:00,-32.951195,151.715443,300.01,292.38,1018,63,6.31,163,,15,few clouds,197,621,632
15519,2012-04-07 15:00:00+10:00,-32.951195,151.715443,296.27,292.43,1019,79,11.8,190,,10,sky is clear,100,790,562
15520,2012-04-07 16:00:00+10:00,-32.951195,151.715443,296.03,292.6,1020,81,11.8,190,,22,few clouds,173,326,323
15521,2012-04-07 17:00:00+10:00,-32.951195,151.715443,294.85,292.22,1021,85,6.77,151,,30,scattered clouds,114,5,115
15522,2012-04-07 18:00:00+10:00,-32.951195,151.715443,294.38,291.57,1021,84,11.8,170,,43,scattered clouds,16,0,16
15523,2012-04-07 19:00:00+10:00,-32.951195,151.715443,294.38,290.99,1022,81,11.8,170,,73,broken clouds,0,0,0
15524,2012-04-07 20:00:00+10:00,-32.951195,151.715443,294.51,290.92,1023,80,4.7,144,,56,broken clouds,0,0,0
15525,2012-04-07 21:00:00+10:00,-32.951195,151.715443,294.06,289.47,1024,75,9.8,140,,62,broken clouds,0,0,0
15526,2012-04-07 22:00:00+10:00,-32.951195,151.715443,294.06,289.47,1024,75,9.8,140,,71,broken clouds,0,0,0
15527,2012-04-07 23:00:00+10:00,-32.951195,151.715443,294.05,289.87,1024,77,4.36,130,,68,broken clouds,0,0,0
15528,2012-04-08 00:00:00+10:00,-32.951195,151.715443,293.38,288.39,1024,73,8.7,140,,43,scattered clouds,0,0,0
15529,2012-04-08 01:00:00+10:00,-32.951195,151.715443,293.44,288.87,1024,75,8.7,140,,76,broken clouds,0,0,0
15530,2012-04-08 02:00:00+10:00,-32.951195,151.715443,293.23,289.87,1023,81,3.65,114,,67,broken clouds,0,0,0
15531,2012-04-08 03:00:00+10:00,-32.951195,151.715443,293.04,288.89,1023,77,3.52,111,,65,broken clouds,0,0,0
15532,2012-04-08 04:00:00+10:00,-32.951195,151.715443,292.87,289.52,1023,81,3.22,108,,71,broken clouds,0,0,0
15533,2012-04-08 05:00:00+10:00,-32.951195,151.715443,293.24,289.88,1023,81,2.94,99,,70,broken clouds,0,0,0
15534,2012-04-08 06:00:00+10:00,-32.951195,151.715443,293.3,290.13,1023,82,6.2,100,,81,broken clouds,0,0,0
15535,2012-04-08 07:00:00+10:00,-32.951195,151.715443,293.41,290.99,1023,86,6.2,100,,85,overcast clouds,15,0,15
15536,2012-04-08 08:00:00+10:00,-32.951195,151.715443,294.64,292.2,1023,86,2.66,64,,79,broken clouds,77,0,77
15537,2012-04-08 09:00:00+10:00,-32.951195,151.715443,295.15,291.74,1023,81,0.5,50,,75,haze,162,0,162
15538,2012-04-08 10:00:00+10:00,-32.951195,151.715443,295.13,291.52,1022,80,0.5,50,,75,haze,293,0,293
15539,2012-04-08 11:00:00+10:00,-32.951195,151.715443,297.41,293.54,1020,79,4.89,42,0.1,99,light rain,375,0,375
15540,2012-04-08 12:00:00+10:00,-32.951195,151.715443,297.8,293.91,1019,79,7.7,80,,100,overcast clouds,369,240,553
15541,2012-04-08 13:00:00+10:00,-32.951195,151.715443,297.81,293.92,1019,79,7.7,80,,96,overcast clouds,347,307,580
15542,2012-04-08 14:00:00+10:00,-32.951195,151.715443,298.11,294.82,1018,82,2.61,38,,94,overcast clouds,391,59,434
15543,2012-04-08 15:00:00+10:00,-32.951195,151.715443,298.22,294.11,1017,78,1.0,130,,75,haze,270,261,417
15544,2012-04-08 16:00:00+10:00,-32.951195,151.715443,297.91,294.02,1016,79,1.0,130,,75,haze,177,296,306
15545,2012-04-08 17:00:00+10:00,-32.951195,151.715443,296.88,294.21,1016,85,2.82,62,0.24,98,light rain,83,4,84
15546,2012-04-08 18:00:00+10:00,-32.951195,151.715443,296.14,293.48,1016,85,5.1,60,0.5,98,light rain,10,0,10
15547,2012-04-08 19:00:00+10:00,-32.951195,151.715443,295.87,293.59,1017,87,5.1,60,,98,overcast clouds,0,0,0
15548,2012-04-08 20:00:00+10:00,-32.951195,151.715443,291.64,290.82,1017,95,2.84,22,0.21,98,light rain,0,0,0
15549,2012-04-08 21:00:00+10:00,-32.951195,151.715443,291.57,290.59,1017,94,7.7,360,0.16,61,light rain,0,0,0
15550,2012-04-08 22:00:00+10:00,-32.951195,151.715443,291.5,290.69,1017,95,7.7,360,0.13,23,light rain,0,0,0
15551,2012-04-08 23:00:00+10:00,-32.951195,151.715443,291.53,291.05,1017,97,3.31,319,,44,scattered clouds,0,0,0
15552,2012-04-09 00:00:00+10:00,-32.951195,151.715443,291.66,291.17,1017,97,3.6,330,,51,broken clouds,0,0,0
15553,2012-04-09 01:00:00+10:00,-32.951195,151.715443,291.75,291.26,1017,97,3.6,330,,54,broken clouds,0,0,0
15554,2012-04-09 02:00:00+10:00,-32.951195,151.715443,291.45,290.97,1017,97,4.8,262,,38,scattered clouds,0,0,0
15555,2012-04-09 03:00:00+10:00,-32.951195,151.715443,290.55,284.37,1017,67,5.7,230,,6,sky is clear,0,0,0
15556,2012-04-09 04:00:00+10:00,-32.951195,151.715443,290.04,281.99,1018,59,5.7,230,,0,sky is clear,0,0,0
15557,2012-04-09 05:00:00+10:00,-32.951195,151.715443,288.57,280.1,1018,57,4.7,251,,1,sky is clear,0,0,0
15558,2012-04-09 06:00:00+10:00,-32.951195,151.715443,287.82,279.65,1019,58,5.1,250,,0,sky is clear,0,0,0
15559,2012-04-09 07:00:00+10:00,-32.951195,151.715443,288.32,279.87,1019,57,5.1,250,,0,sky is clear,27,69,35
15560,2012-04-09 08:00:00+10:00,-32.951195,151.715443,290.76,281.35,1020,54,4.35,274,,0,sky is clear,78,482,215
15561,2012-04-09 09:00:00+10:00,-32.951195,151.715443,291.12,280.26,1020,49,1.5,320,,0,sky is clear,58,862,447
15562,2012-04-09 10:00:00+10:00,-32.951195,151.715443,291.62,280.42,1020,48,1.5,320,,0,sky is clear,65,931,624
15563,2012-04-09 11:00:00+10:00,-32.951195,151.715443,294.27,280.52,1020,41,3.49,237,,0,sky is clear,72,960,748
15564,2012-04-09 12:00:00+10:00,-32.951195,151.715443,294.54,279.65,1019,38,5.7,220,,0,sky is clear,74,972,809
15565,2012-04-09 13:00:00+10:00,-32.951195,151.715443,294.58,279.69,1019,38,5.7,220,,0,sky is clear,125,857,769
15566,2012-04-09 14:00:00+10:00,-32.951195,151.715443,294.83,282.72,1015,46,1.79,223,,0,sky is clear,143,779,680
15567,2012-04-09 15:00:00+10:00,-32.951195,151.715443,294.78,282.67,1018,46,2.6,130,,0,sky is clear,65,904,587
15568,2012-04-09 16:00:00+10:00,-32.951195,151.715443,294.71,282.93,1018,47,2.6,130,,0,sky is clear,55,828,405
15569,2012-04-09 17:00:00+10:00,-32.951195,151.715443,292.02,283.59,1018,58,0.74,164,,0,sky is clear,41,658,197
15570,2012-04-09 18:00:00+10:00,-32.951195,151.715443,291.42,283.53,1019,60,3.1,70,,1,sky is clear,10,154,25
15571,2012-04-09 19:00:00+10:00,-32.951195,151.715443,291.07,283.2,1019,60,3.1,70,,21,few clouds,0,0,0
15572,2012-04-09 20:00:00+10:00,-32.951195,151.715443,288.73,281.49,1020,62,3.16,257,,15,few clouds,0,0,0
15573,2012-04-09 21:00:00+10:00,-32.951195,151.715443,289.05,278.36,1021,49,4.1,250,,5,sky is clear,0,0,0
15574,2012-04-09 22:00:00+10:00,-32.951195,151.715443,288.88,277.91,1021,48,4.1,250,,1,sky is clear,0,0,0
15575,2012-04-09 23:00:00+10:00,-32.951195,151.715443,289.48,279.62,1021,52,4.83,234,,6,sky is clear,0,0,0
15576,2012-04-10 00:00:00+10:00,-32.951195,151.715443,288.97,283.3,1022,69,12.3,210,,25,scattered clouds,0,0,0
15577,2012-04-10 01:00:00+10:00,-32.951195,151.715443,289.4,283.71,1023,69,12.3,210,0.17,30,light rain,0,0,0
